Trial_ID,P1,P2,P3,P4,P5,P6,WarpMax,T_Tip_Peel,T_Tip_Shear,T_Tip_SEQV,T_Tip_Strain,T_Avg_Peel,T_Avg_Shear,B_Tip_Peel,B_Tip_Shear,B_Tip_SEQV,B_Tip_Strain,B_Avg_Peel,B_Avg_Shear,Die_SX,Die_SY_Max
BO_Trial_1065,0.8062394727666088,0.08786378048672808,0.7159825644318965,0.2903107015824605,1.2581514157592721,0.0711497530924967,-0.16907994,-39.544777,-7.060279,45.849377,0.0036663965,0.047955774,-3.9500449,-5.682581,-3.7401958,27.694065,0.0019333634,0.0011251724,-3.8628805,78.71746,-89.14353
BO_Trial_1066,0.8007393774872776,0.08699837230781932,0.7141853440056651,0.29755920237005073,1.2218006713945548,0.0704794483716772,-0.1731519,-39.445065,-7.2603135,46.23317,0.0037086902,0.05410644,-3.926054,-5.987821,-3.8230298,27.930515,0.0019692844,0.0012398238,-3.8644452,79.591774,-89.04203
BO_Trial_1067,0.8105736454204704,0.08522817888616824,0.6406054003855572,0.14355171023259963,1.323181275323501,0.06937356739973238,-0.14997758,-30.63986,8.196964,32.407322,0.003244977,0.031530015,-2.7966638,-7.6554923,-3.4342332,26.63699,0.002052483,0.010027924,-2.7775598,62.106052,-81.32993
BO_Trial_1068,0.8051755624851018,0.08647313384414075,0.7116933035850208,0.2927652635485171,1.2107405653764591,0.07004983047305066,-0.17410377,-39.50959,-7.736851,46.426807,0.0037404534,0.059819903,-3.9153898,-5.893442,-3.8265953,27.984833,0.0019727955,0.001081576,-3.873853,79.62471,-89.11301
BO_Trial_1069,0.8163678705333675,0.0858366969684349,0.6605397104646695,0.288551025368865,1.240623694303917,0.07113107228905978,-0.16155301,-35.932068,-9.158135,42.734386,0.0035524557,0.05054259,-3.5824325,-7.3334703,-3.4987197,27.65647,0.0019989668,-0.004581482,-3.523745,73.10074,-83.42358
BO_Trial_1070,0.8104257079639947,0.08759664515834804,0.7159956160295732,0.2982603499081776,1.2008330274298047,0.06903503457326829,-0.17460638,-38.97608,-5.142834,45.0809,0.0037158008,0.051167205,-3.8657243,-5.9800463,-3.7774816,27.594538,0.001939032,0.0015861801,-3.7997622,78.83116,-90.093605
BO_Trial_1071,0.8054349477841971,0.08830744219109139,0.7166779282772289,0.2940972092847126,1.223971357908541,0.07038431043880984,-0.17292692,-39.42739,-6.7039194,45.917206,0.003706596,0.051351245,-3.9392602,-5.807613,-3.801809,27.76483,0.0019486519,0.0022333814,-3.864436,79.40178,-89.488434
BO_Trial_1072,0.8192075545822521,0.08665151974252674,0.7138192248256666,0.28817714914560105,1.2004272423438933,0.06892207015658502,-0.1746077,-39.27183,-5.67556,45.308258,0.0037528947,0.0560613,-3.865135,-5.6909857,-3.7457905,27.600983,0.0019268686,0.0011725987,-3.8176956,78.54572,-90.3409
BO_Trial_1073,0.8107072242569646,0.08516703229891659,0.7173482249230305,0.2930350093283342,1.2200429486872875,0.07129436593716158,-0.173208,-39.448296,-5.9172306,45.6996,0.0037508775,0.051413435,-3.8775146,-5.6194496,-3.776017,27.674599,0.0019352274,0.0014463874,-3.8119457,78.77725,-89.23321
BO_Trial_1074,0.8006741552797269,0.08732628806835258,0.7113357486089378,0.2840494313841574,1.2111434752485555,0.07018992494760991,-0.17468773,-39.948948,-9.565906,47.428432,0.0037684836,0.06629676,-3.9751205,-5.697347,-3.8954625,28.28815,0.0019975577,0.0032844595,-3.9411054,80.54355,-89.23017
BO_Trial_1075,0.805638021184576,0.08591183753799735,0.6779377391853612,0.2988610060159661,1.2276495571080084,0.06924667017797553,-0.16602018,-37.61587,-10.037617,45.138462,0.003614745,0.05482044,-3.7691932,-6.792969,-3.619973,28.133698,0.0020042013,-0.0030144786,-3.7173114,76.67826,-85.88908
BO_Trial_1076,0.8006369688669333,0.08500155202793941,0.7142662306875308,0.28786319371247926,1.2116596734218945,0.07112119838044464,-0.17477186,-39.914177,-8.4132,47.032963,0.0037827631,0.06333561,-3.9259362,-5.7600083,-3.9079401,28.179962,0.0019937032,0.0023344853,-3.8926625,80.03102,-89.055405
BO_Trial_1077,0.9398865363077027,0.08648966572762241,0.7175985475279401,0.2803674235070731,1.2127232193275974,0.06972787358485377,-0.16780351,-34.2841,8.073287,35.807953,0.0036543133,-0.0064139687,-3.1602023,-3.6030688,-2.3587086,23.996944,0.0014569269,-0.00015944106,-2.9252527,67.53479,-91.85634
BO_Trial_1078,0.8126073337561444,0.08738442305605981,0.7159366419563786,0.2993718982244498,1.2335785392612146,0.06840305681309523,-0.17041454,-39.130646,-4.686763,44.786922,0.0036514457,0.045232467,-3.8789814,-5.835062,-3.678586,27.464098,0.0019162,-0.00027786408,-3.7957985,78.03141,-90.66823
BO_Trial_1079,0.8202897309532083,0.08637379431396894,0.7113844888218199,0.2733670384189964,1.6555719428082931,0.07051432144859102,-0.11810157,-35.103073,5.1906137,37.480827,0.0030385333,0.012738342,-3.1701334,-6.002742,-2.7219682,26.66727,0.0018141526,-0.020462096,-3.0812643,64.977325,-88.42761
BO_Trial_1080,0.8097024081119905,0.07280845361289161,0.7138805060776348,0.28247129329729287,1.2006829238238712,0.06971307415746472,-0.17359546,-39.393543,-1.7663482,44.113422,0.0038470686,0.04650167,-3.664804,-5.207245,-3.6450992,27.43268,0.0018883761,-0.0011803535,-3.6075091,76.13488,-91.211464
BO_Trial_1081,0.8150217287660473,0.08504428514967162,0.7196882583117493,0.2902565582666168,1.2207896851099584,0.07105133819029892,-0.17297256,-39.235092,-4.9472284,45.165005,0.0037547196,0.049062498,-3.8409588,-5.460387,-3.7400806,27.49373,0.001914392,0.0018994042,-3.7696264,78.27558,-89.601875
BO_Trial_1082,0.8058069482683853,0.08608514536505059,0.7157849771659789,0.2773989864547995,1.2105579476286528,0.06892029721969255,-0.17484882,-39.94794,-7.9907837,46.79172,0.0037840148,0.06585611,-3.9370697,-5.511036,-3.8748176,28.100847,0.0019778032,0.0036515752,-3.907105,79.88144,-90.45037
BO_Trial_1083,0.8056892676428833,0.08840171883404764,0.717519340294291,0.2846309161040261,1.220473297103352,0.07028892995279568,-0.17384304,-39.639675,-7.5387783,46.41961,0.0037431072,0.058029227,-3.9509528,-5.6069903,-3.8409104,27.916374,0.00196102,0.0038260648,-3.8924,79.838135,-89.635
BO_Trial_1084,0.8143701177362929,0.07052698552329803,0.7126897562709803,0.2725951171161125,1.5305356288787932,0.07127780573124014,-0.13092776,-36.579514,4.281856,39.16907,0.0033021532,0.037770707,-3.1819746,-6.7870646,-2.7749486,27.260328,0.0018690564,-0.020169245,-3.1316948,66.32527,-86.50289
BO_Trial_1085,0.8100855922974347,0.08567976092473373,0.7173549886386684,0.29365569180777706,1.2103974604086054,0.06845235339978833,-0.17376108,-39.12419,-4.707622,45.00784,0.0037255033,0.052979723,-3.8424418,-5.803779,-3.768206,27.594885,0.0019373763,0.0009524486,-3.789045,78.427795,-90.57254
BO_Trial_1086,0.9959158875281482,0.08738081622621323,0.7142970120751355,0.2873652065037926,1.2003480160205247,0.06954620088841897,-0.16856325,-34.685715,8.621325,35.22451,0.003677681,-0.015855124,-3.1765482,-3.9449766,-2.2682908,23.79969,0.0014502368,-0.014327335,-2.9666429,66.24796,-93.063614
BO_Trial_1087,0.805587344758841,0.0848892819106546,0.719734724591206,0.2802181241711821,1.242575582168869,0.05326289774132497,-0.16615283,-36.610878,2.6276164,40.539272,0.0035266934,0.049724206,-3.4955575,-6.190172,-3.2530055,26.45341,0.001812103,0.0007040089,-3.4451997,74.34486,-97.20656
BO_Trial_1088,0.8224065004313698,0.08680342853467245,0.683730144984001,0.19219602466031674,1.2208503658334475,0.07032153077045006,-0.16807908,-38.479668,-8.580116,44.419586,0.003753885,0.07460432,-4.0198545,-6.4068017,-4.324322,28.495125,0.0021653932,0.011158522,-3.9585483,78.056046,-88.73099
BO_Trial_1089,0.8156243201100573,0.08811116968528897,0.7113515060391056,0.27515277915224173,1.200651827766294,0.07125817840371779,-0.1753944,-39.95722,-9.1662855,47.259026,0.0038119156,0.063835144,-3.9759176,-5.333051,-3.846158,28.109268,0.0019656443,0.0039271363,-3.92816,80.23994,-89.25701
BO_Trial_1090,0.8006129169203602,0.08575440330589228,0.7156446813128703,0.13105876002551253,1.2301401626825081,0.06829722793914152,-0.16359274,-31.271332,9.862839,34.228745,0.0034727235,0.0389965,-3.0620053,-5.7740364,-3.442092,26.81007,0.0019586473,0.03121907,-2.9009345,69.54956,-89.43506
BO_Trial_1091,0.9248754039582396,0.0867883658494634,0.7174356623160378,0.27286596324343393,1.200300062065893,0.06967225040504221,-0.17007096,-34.075924,7.7248087,35.95863,0.0036616542,-0.0007803821,-3.1466856,-3.8100407,-2.474598,24.212223,0.0014864553,0.0037394043,-2.923482,68.25573,-91.05414
BO_Trial_1092,0.964563911666474,0.05375382691701043,0.7140384786610041,0.2846637362621026,1.200358738915772,0.0690036212412111,-0.16357695,-37.388367,11.560967,38.828438,0.0042161415,0.0071866703,-3.192687,-4.486234,-2.985844,26.961845,0.0017540072,-0.040212166,-3.1472235,66.22209,-92.2765
BO_Trial_1093,0.8056121433456132,0.08507964486904301,0.7111343000252198,0.27804633711725224,1.2119044562585146,0.07056939221517629,-0.17448315,-40.30995,-9.588273,47.604374,0.0038041286,0.067878455,-3.9620342,-5.415852,-3.8920925,28.307945,0.0019916713,0.0023514538,-3.9363747,80.160484,-89.534775
BO_Trial_1094,0.9107920710912741,0.0858802895055977,0.7174437961667102,0.29267746877053463,1.2206339802722175,0.07128512534614717,-0.16835769,-35.385757,5.491729,37.27047,0.0036458396,-0.0077993306,-3.31668,-4.3637342,-2.6610038,24.433916,0.0015124071,0.0007369529,-3.0568266,69.110695,-91.40147
BO_Trial_1095,0.8107155937440055,0.08764091899343608,0.6922306552951067,0.28828715128855786,1.2111536476784264,0.06978203045243819,-0.17145024,-39.250214,-11.465756,47.162025,0.0036987774,0.064274274,-3.9632094,-5.9819517,-3.7454023,28.312027,0.0019930797,-0.0004032264,-3.917814,79.52841,-87.44695
BO_Trial_1096,0.800513025179404,0.08488580272614092,0.713307140758538,0.2797043874205669,1.2332490674550742,0.06896386577483081,-0.17211762,-40.15803,-8.568118,46.979137,0.0037497836,0.06432005,-3.9479516,-5.5177016,-3.8447435,28.179825,0.0019839252,0.0013464584,-3.9174678,79.55077,-90.31479
BO_Trial_1097,0.810353978120785,0.08678026864785704,0.7159963342787422,0.27222986975943664,1.5501387668391022,0.07071578314300306,-0.12812828,-35.545284,3.3786743,38.13527,0.0031218962,0.023061182,-3.2601109,-6.481646,-2.873016,26.537397,0.0018310052,-0.01604306,-3.1816022,66.78419,-88.69478
BO_Trial_1098,0.8181799012272093,0.08832921996249454,0.7197988992541432,0.2836759773276307,1.2108065878621315,0.06802954666999939,-0.17379054,-39.103493,-4.6306486,44.79619,0.003724513,0.05238392,-3.866337,-5.446876,-3.7228296,27.4429,0.001907034,0.0032748457,-3.8001623,78.396416,-91.24891
BO_Trial_1099,0.8062956474270964,0.08592238284307158,0.7152072831906893,0.27623289983882354,1.7226274368622185,0.0699477708461178,-0.113300495,-35.023293,5.783897,37.443623,0.0029712245,0.019680735,-3.140453,-6.282344,-2.7892861,26.904488,0.0018339644,-0.019178102,-3.069121,64.92588,-88.480995
BO_Trial_1100,0.8143557812036873,0.08725508170657195,0.7197649309670953,0.2944172254573556,1.2497557154439973,0.06920303575876041,-0.16910455,-39.17093,-4.2714853,44.57392,0.0036539808,0.042438723,-3.868748,-5.532987,-3.6442358,27.296692,0.0018922812,0.0007053137,-3.7732873,77.63242,-90.71953
BO_Trial_1101,0.8005159862702278,0.08488651418099308,0.7112597867186563,0.2887856812325695,1.2261772964343594,0.07055314578429354,-0.17273995,-39.960278,-8.746574,47.00601,0.0037478174,0.06194116,-3.9381838,-5.7375846,-3.8533857,28.17192,0.0019870284,0.0005233007,-3.9028869,79.684814,-89.105835
BO_Trial_1102,0.8204934635920255,0.08631273354521223,0.7175012914514504,0.27205653233553984,1.6896428901140161,0.07113473085171766,-0.115945466,-35.009274,5.650298,37.29483,0.0030219662,0.014129689,-3.152079,-5.8690176,-2.7440283,26.594215,0.001801604,-0.018984772,-3.0615652,64.84585,-88.86589
BO_Trial_1103,0.8098373849882906,0.0868676309822849,0.7132836261016227,0.28208809139265784,1.2119239638385688,0.07139358598982395,-0.17446214,-39.936802,-8.565401,46.990047,0.0037900845,0.061626785,-3.9559674,-5.4588814,-3.85335,28.049696,0.0019678527,0.0031036474,-3.9095275,79.964424,-89.12146
BO_Trial_1104,0.8006948857405468,0.08566490294665872,0.7153855722791375,0.28613621827085,1.2214303101486872,0.06793124916490623,-0.17307124,-39.59491,-6.943571,46.14339,0.0037282493,0.061023176,-3.899286,-5.715693,-3.8199217,27.989857,0.0019725983,0.0015845118,-3.8642595,79.296646,-90.56649
BO_Trial_1105,0.8061852546013714,0.08803962133157935,0.7176003125183036,0.27905193333810757,1.210768234073978,0.06980720736335637,-0.17508547,-39.772575,-7.8722277,46.677876,0.0037757521,0.06309215,-3.9503405,-5.5368886,-3.8769314,28.024546,0.0019713042,0.0047972593,-3.9062874,80.0952,-90.02087
BO_Trial_1106,0.8146549342565537,0.08545110406161846,0.6550541371068546,0.29086195873862436,1.2110018496238786,0.06859316323331434,-0.16321503,-33.996716,-5.539433,40.203465,0.0035761707,0.045455232,-3.3017204,-8.079905,-3.3891888,27.088896,0.0019869388,-0.0034022243,-3.2587316,70.768036,-83.43256
BO_Trial_1107,0.8247705307202928,0.08642423138830416,0.7123325566299101,0.2713578245328409,1.2007047274369862,0.07151594059455359,-0.17482966,-39.643967,-7.7360754,46.433376,0.003827301,0.059789084,-3.9029396,-5.1559467,-3.7753146,27.810507,0.0019330537,0.0029368242,-3.8491704,79.21378,-89.487045
BO_Trial_1108,0.8095383196277529,0.08479137646480231,0.7151521800415699,0.2951019118048235,1.2352361328271104,0.07009900646874978,-0.17088161,-39.461304,-5.720082,45.44175,0.0037023835,0.049554016,-3.8745992,-5.740981,-3.7293065,27.64027,0.0019323317,-0.0008115043,-3.8093853,78.20272,-89.71389
BO_Trial_1109,0.8055933212648353,0.08757134336044198,0.7174190521603994,0.2744931961179594,1.2003159982386649,0.06943504663639095,-0.17638312,-39.971428,-8.401224,47.083866,0.0038043715,0.067339934,-3.9556046,-5.433741,-3.9098878,28.170773,0.0019817597,0.0057343026,-3.9215434,80.460754,-90.35799
BO_Trial_1110,1.0547535476611587,0.08801128397350529,0.7197440202221876,0.2784230423805457,1.2005132329224588,0.07054659825568359,-0.16880776,-35.82588,4.500995,35.79147,0.0036427926,-0.0040775496,-3.2686822,-4.456354,-2.5498853,24.324562,0.0014853253,-0.018732045,-3.08748,65.66126,-93.58376
BO_Trial_1111,0.8006850505931492,0.08744983552991249,0.7176927937899878,0.27581592799055266,1.2200643583901125,0.06947156502255687,-0.17431255,-40.028427,-8.602636,47.11416,0.0037719356,0.06617491,-3.9701219,-5.524284,-3.9057243,28.190533,0.0019893234,0.004630845,-3.9325125,80.33763,-90.21393
BO_Trial_1112,0.8052945945959582,0.0884344686879881,0.7174959540219915,0.28217791113564517,1.222675617026841,0.07065768920654385,-0.17375882,-39.708923,-7.960226,46.617985,0.0037519361,0.05904207,-3.9583228,-5.5472407,-3.852363,27.963326,0.001965263,0.0041357963,-3.9004028,79.9568,-89.46828
BO_Trial_1113,0.8055172745841145,0.08856287382061309,0.7176227598591048,0.2749413347613155,1.2116696023139082,0.07156942321148493,-0.1751506,-39.8487,-8.951148,47.1988,0.0037994224,0.06265476,-3.966277,-5.3677764,-3.8998067,28.121828,0.00197681,0.00568365,-3.9104662,80.51084,-89.25538
BO_Trial_1114,0.8144329579994704,0.084699724443248,0.7156766576636422,0.28505964886251617,1.2304234649436507,0.0699747773998258,-0.17183073,-39.65948,-6.1417937,45.69816,0.003747735,0.054564454,-3.8846197,-5.425277,-3.7466922,27.665438,0.0019307937,0.000512116,-3.832799,78.36449,-90.00514
BO_Trial_1115,0.8059878553706387,0.08743319363510094,0.7196775580851676,0.2781052163342069,1.211153549701993,0.07149688573668214,-0.1751651,-39.691456,-7.9018183,46.7342,0.003797712,0.060919702,-3.9247782,-5.4107227,-3.8872483,27.994204,0.0019671486,0.005344668,-3.8700454,80.10523,-89.37099
BO_Trial_1116,0.8007007848753881,0.0861275166757348,0.6075965146396409,0.28202858647976786,1.2209098009464654,0.06928716662376146,-0.154331,-26.140087,10.558912,29.682821,0.003174035,0.029084936,-2.4358463,-9.552339,-2.7412088,25.207317,0.0019162506,0.007652531,-2.3733535,60.816463,-75.592415
BO_Trial_1117,0.8102082408102803,0.08722069583086887,0.6217008177120048,0.2746820566880368,1.211088146073189,0.07049647740877915,-0.15595464,-26.582163,8.85929,30.628794,0.003281279,0.020884868,-2.540624,-9.717234,-2.938519,25.336851,0.0019617875,0.004715792,-2.4834282,61.94104,-76.27779
BO_Trial_1118,0.8165968426326792,0.08580320468205815,0.7177299156468181,0.2897948967789371,1.2003002426796305,0.06924568616205956,-0.17492275,-39.19512,-4.7831163,45.06113,0.0037604095,0.05408781,-3.8378787,-5.641813,-3.7631857,27.552519,0.0019244814,0.0015188771,-3.7869003,78.43915,-90.42875
BO_Trial_1119,0.8101821100715563,0.0883636498730127,0.719758516169611,0.28589483150045114,1.2004833424286314,0.07066505919199713,-0.17593108,-39.35441,-6.5363026,45.97342,0.0037722413,0.056519765,-3.9061723,-5.56813,-3.839026,27.780888,0.0019455425,0.004617161,-3.8438947,79.73854,-89.68681
BO_Trial_1120,0.823626145680006,0.08867224752795866,0.7196620025918359,0.27908866637222973,1.2217699574480347,0.06970777784921436,-0.17254423,-38.90093,-5.087498,44.649445,0.0037330324,0.04709978,-3.8562908,-5.2058444,-3.673001,27.266901,0.0018849864,0.0039646435,-3.7673156,78.04716,-90.42267
BO_Trial_1121,0.8196089998622699,0.08860896658701026,0.7177082367383001,0.2829344224581553,1.2443498743800168,0.07049500509374687,-0.1700588,-39.09614,-5.81512,45.00933,0.0037017528,0.0444086,-3.8964424,-5.315512,-3.6596193,27.353407,0.0018938379,0.0028743702,-3.7974572,78.06601,-89.83774
BO_Trial_1122,0.8136655513724379,0.08864863860108736,0.7179832238782817,0.2806755512227336,1.200396484713739,0.04163441954714064,-0.16713156,-33.44863,6.9438243,37.156345,0.0034258605,0.047558397,-3.1681802,-7.100629,-2.993571,25.701769,0.0017688557,0.0015566831,-3.1312175,72.53292,-99.51903
BO_Trial_1123,0.8106637637935137,0.0879198509395287,0.7178102314626336,0.28620177936746605,1.234153471028401,0.0689554980682952,-0.17157139,-39.39854,-5.9127593,45.477455,0.0037001795,0.052247487,-3.9186342,-5.5775585,-3.7442474,27.634037,0.0019295225,0.0023514149,-3.8487914,78.75191,-90.42212
BO_Trial_1124,0.8173105418336121,0.08794581732184713,0.7177909309173958,0.2757066752808255,1.2005643663028878,0.06993961227163603,-0.17558964,-39.449005,-6.797692,45.972263,0.0037943888,0.059376277,-3.9041235,-5.3597937,-3.8142989,27.759703,0.0019379337,0.0046577393,-3.850106,79.41988,-90.19841
BO_Trial_1125,0.805478288884686,0.0887785060233712,0.7195239171339849,0.27200093024301136,1.2003187444136887,0.05865959132422786,-0.17388526,-37.79451,-1.3891804,42.736427,0.0036570565,0.05440092,-3.7364423,-5.9383464,-3.602827,27.130865,0.0018862272,0.0061726486,-3.6824872,77.29602,-94.83146
BO_Trial_1126,0.8108127132050044,0.061493648408158325,0.7159915925450148,0.27971541869600597,1.2187879966083754,0.07081182388575795,-0.16935176,-37.16652,6.644523,39.980576,0.0039467383,0.016035507,-3.3384566,-4.2698603,-3.1458428,26.283852,0.0017089489,-0.0012618013,-3.1798868,71.6689,-91.75821
BO_Trial_1127,0.8199066729580706,0.0877867746596437,0.7161234560926605,0.2858700992431784,1.211598100248519,0.0688117476743603,-0.17341208,-39.260956,-5.3086987,45.12646,0.0037340296,0.05251591,-3.882651,-5.477605,-3.7128808,27.497139,0.0019103365,0.0021929918,-3.818757,78.43507,-90.68689
BO_Trial_1128,0.8059456549441082,0.08850856286673735,0.7176311368472722,0.2714338649172072,1.2287305486291369,0.06989263714242729,-0.17323963,-39.89346,-8.53787,46.880047,0.0037652275,0.06273075,-3.9710944,-5.3099737,-3.8557434,28.047907,0.001968438,0.0051914444,-3.9173982,79.97676,-90.12665
BO_Trial_1129,0.8007111394219601,0.08755594517860663,0.7154523390110348,0.28233086071587826,1.2113909010545483,0.07079676131051797,-0.17526178,-39.987022,-9.0513315,47.299217,0.0037814733,0.064883664,-3.9735682,-5.624479,-3.9233007,28.213078,0.001993301,0.0043869754,-3.933988,80.570915,-89.34458
BO_Trial_1130,0.8136919368960934,0.08701895264209847,0.7197774697287254,0.27699283187308776,1.2196379346501662,0.06874027501209555,-0.17355268,-39.429836,-5.8791885,45.51697,0.0037540623,0.057592954,-3.8860195,-5.373757,-3.7791252,27.661203,0.0019309929,0.0037044543,-3.8327367,78.78842,-90.830154
BO_Trial_1131,0.8914789843435319,0.08772091317645893,0.7197796349480806,0.28543227080884015,1.2116729593844735,0.06954536916215566,-0.17088012,-35.859844,4.166449,37.934322,0.003654724,0.00180733,-3.3833044,-4.726344,-2.8839467,24.647495,0.0015603919,0.0024654106,-3.1581528,70.496,-92.01991
BO_Trial_1132,0.8260146000959121,0.08859858333569537,0.7196852503741208,0.27453895651170734,1.236756436569111,0.07143393684392277,-0.17098819,-38.696938,-5.5279775,44.525616,0.0037401924,0.042206768,-3.8359869,-5.0809927,-3.6400502,27.135323,0.0018748041,0.0039597168,-3.7282696,77.597755,-89.552505
BO_Trial_1133,0.8093250063283224,0.08738513487807836,0.7197086921376217,0.28024883889944513,1.2106619611394969,0.07033536805333562,-0.17492223,-39.549595,-6.874081,46.185894,0.0037792595,0.059110112,-3.9081297,-5.4371524,-3.8435588,27.850746,0.0019519386,0.004674844,-3.853938,79.61702,-89.9307
BO_Trial_1134,0.8157004380573805,0.08671440404595018,0.7157681067426879,0.27107414717911754,1.2004662046799677,0.06938114888012308,-0.17568079,-39.874214,-7.698792,46.64862,0.0038145226,0.065224655,-3.9266686,-5.264741,-3.8419654,27.99432,0.0019569285,0.004343087,-3.8913481,79.70855,-90.50345
BO_Trial_1135,0.8289874136375144,0.08672150681907002,0.7159910020934838,0.2759647219817657,1.2213156966448442,0.06799941982513495,-0.1720181,-39.157707,-4.6533113,44.5265,0.003739083,0.051183645,-3.8428657,-5.1675763,-3.6296623,27.252642,0.0018798878,0.0016151838,-3.781002,77.413864,-91.29415
BO_Trial_1136,0.8258574553559108,0.05760427578831271,0.7164222773414649,0.2726487501660681,1.2103356734630122,0.0671878700523604,-0.17025964,-36.2473,10.702523,38.49408,0.004069522,0.007017672,-3.2112057,-3.4088416,-2.9289613,25.811777,0.0016410905,-0.0024967813,-3.0270758,69.696465,-94.08514
BO_Trial_1137,0.8209880808386284,0.0880971714310942,0.7197395664485009,0.27046486884542165,1.2261793100098008,0.0685497580276137,-0.17248872,-39.11297,-5.511539,44.956432,0.0037448104,0.053231232,-3.8689852,-5.163668,-3.7065463,27.423168,0.0019029835,0.004235063,-3.798283,78.18952,-91.04509
BO_Trial_1138,0.8203407207462755,0.08716963310866474,0.7149041343736878,0.27743837638671776,1.2120357674549833,0.06930237988292316,-0.1738467,-39.53011,-6.511439,45.73287,0.0037718667,0.057927944,-3.903893,-5.353494,-3.7549572,27.659952,0.0019256886,0.0027320068,-3.8541439,78.78626,-90.40089
BO_Trial_1139,0.8163317219121715,0.0866282163514139,0.7197523002300471,0.2813069786513731,1.2452527632640356,0.06853677254810643,-0.17011276,-39.218063,-4.7814417,44.78062,0.0036966295,0.049388036,-3.8653047,-5.369685,-3.6740553,27.396084,0.0019013463,0.0018504914,-3.7920234,77.755,-90.9009
BO_Trial_1140,0.8206337577629934,0.08820404588949673,0.7172261180838758,0.27157799497692087,1.2009853566800963,0.06935174280256479,-0.1753687,-39.410473,-6.709785,45.820576,0.0037925602,0.05940538,-3.9012523,-5.2667456,-3.7899919,27.703629,0.0019297355,0.0046894755,-3.8465326,79.19625,-90.56448
BO_Trial_1141,0.831754402516896,0.08705999388482502,0.7144180031808125,0.2876237347989597,1.2003161901321033,0.06812711738100026,-0.17359124,-38.941402,-3.778291,44.026615,0.003733061,0.047633342,-3.8137624,-5.4794855,-3.6202407,27.12049,0.0018706943,0.000612798,-3.7458217,77.200066,-91.21605
BO_Trial_1142,0.8150649535315571,0.08635823703966852,0.7170558428672638,0.27618270477099527,1.200493672394601,0.06977143810344505,-0.17562895,-39.711414,-6.9953694,46.308052,0.0038073624,0.06258761,-3.9038346,-5.354954,-3.8366644,27.895731,0.0019508777,0.0040824628,-3.8643308,79.49322,-90.287224
BO_Trial_1143,0.8142550250645838,0.08736086598940145,0.7149301332959969,0.283883453841205,1.2289921343955208,0.0675040837093758,-0.17156048,-39.396313,-5.724031,45.298912,0.0037002328,0.05490626,-3.9017737,-5.5790367,-3.7108862,27.615168,0.0019260914,0.0013670427,-3.8472846,78.39321,-91.08214
BO_Trial_1144,0.8208800300342082,0.08635846259661974,0.7177913898594913,0.2792188905056438,1.220047149470579,0.06939113458429332,-0.17291571,-39.293213,-5.351782,45.12148,0.0037569932,0.053030707,-3.8590949,-5.2472787,-3.7112043,27.463226,0.001905423,0.002440685,-3.7977102,78.163025,-90.516754
BO_Trial_1145,0.8115473552594142,0.08862336114391899,0.713933492228926,0.27373245125281104,1.349328163925634,0.06871882360901622,-0.15653135,-38.903828,-5.088291,43.74863,0.0035092966,0.04199809,-3.8162198,-5.4527464,-3.4341772,27.186846,0.0018747522,-0.0017565516,-3.7188592,75.11,-90.74911
BO_Trial_1146,0.8253235525718424,0.0876972421519782,0.7166097952349373,0.2885701236007818,1.2121406934720278,0.06988477837849154,-0.17305194,-39.03687,-4.6892967,44.58082,0.003735569,0.045841858,-3.8521755,-5.396703,-3.6616826,27.235085,0.0018835743,0.0019586515,-3.7686296,77.85279,-90.336655
BO_Trial_1147,0.8148959903422927,0.08560571011397412,0.7176158651536516,0.2822094196351597,1.2188403949349107,0.07055312171591889,-0.17346744,-39.541416,-6.241621,45.804386,0.003776827,0.05558877,-3.8801813,-5.341364,-3.7781036,27.690353,0.0019314787,0.0026244246,-3.8242786,78.79293,-89.85791
BO_Trial_1148,0.8106984463402339,0.08683362352870237,0.7137905181740302,0.2710292228534805,1.200339079089778,0.07120279625354525,-0.17590919,-40.1859,-9.444227,47.642536,0.0038375964,0.06749556,-3.9684508,-5.2212887,-3.902265,28.27377,0.0019840032,0.004533,-3.931883,80.531265,-89.54941
BO_Trial_1149,0.8240652385904892,0.08807082449841387,0.7197079338377494,0.2698315331966871,1.2308190195490119,0.07087940749211577,-0.17187682,-38.87032,-5.883203,44.935783,0.0037640326,0.047399845,-3.8455725,-5.0164876,-3.6828563,27.310888,0.001893293,0.0041170297,-3.7532783,77.998024,-89.81964
BO_Trial_1150,0.8327188581095636,0.08706763752113128,0.7151576784946589,0.28498273494197285,1.2576871269251189,0.07006978126273339,-0.1674692,-38.981606,-4.488439,43.962944,0.0036715346,0.036969315,-3.8364105,-5.19291,-3.5081456,26.938673,0.0018447755,0.00015394531,-3.7289152,76.34074,-90.292076
BO_Trial_1151,0.8189179618494409,0.08874890845730898,0.7175979917937455,0.27651889321322276,1.2003950414742421,0.06913569038302546,-0.17544423,-39.341263,-6.3841395,45.633892,0.0037742534,0.058317326,-3.9042692,-5.3985567,-3.7880824,27.66273,0.0019279908,0.004521828,-3.8488445,79.19285,-90.57817
BO_Trial_1152,0.818389412872792,0.08771127999960286,0.7134254815484358,0.29049960651986645,1.2118299964096952,0.0713300074079512,-0.17348884,-39.384785,-6.676277,45.796764,0.0037485023,0.050613232,-3.9162724,-5.558101,-3.7290637,27.613132,0.0019200721,0.00187351,-3.8395302,78.99659,-89.125114
